Longitude,Latitude,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL,PHAS_DESIGNATION,HA_LOW_RENT_SIZE_CATEGORY,SECTION8_UNITS_CNT,HA_SECTION_8_SIZE_CATEGORY,HA_COMBINED_SIZE_CATEGORY,HA_FYE,HA_PROGRAM_TYPE,TOTAL_UNITS,TOTAL_DWELLING_UNITS,ACC_UNITS,PH_OCCUPIED,SECTION8_OCCUPIED,TOTAL_OCCUPIED,PCT_OCCUPIED,REGULAR_VACANT,PHA_TOTAL_UNITS,NUMBER_REPORTED,PCT_REPORTED,OPFUND_AMNT,OPFUND_AMNT_PREV_YR,CAPFUND_AMNT,CAPFUND_AMNT_PREV_YR,ROSS_AMNT,FSS_AMNT,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX
-91.877456,39.164883,1708,MO010,Housing Authority of the City of Mexico,5735812294,5735816636,tdreyer@mexicoha.com,5735812294,,tdreyer@mexicoha.com,Standard Performer,MEDIUM LOW (100-299),151,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),31-Mar,Combined,206,201,203,199,145,344,97.73000336,1,352,342,99.41999817,591955,690216,301720,295645,0,0,402,443,270,11.72000027,20.46999931,99.41999817,10190,29,Audrain,7,950700,4,4028
-91.856242,45.402576,1828,WI023,Housing Authority of the City of Barron,7155375533,7155375533,barrpha@chibardun.net,7155375344,,bcha@chibardun.net,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,30,30,30,29,0,29,96.66999817,1,30,29,100,8310,18412,29662,28730,0,0,109,135,0,100,0,100,11988,55,Barron,5,400,2,2057
-91.85416,47.904739,3007,MN053,"HRA of ELY, MINNESOTA",2183653900,2183655258,hradirector@ely.mn.us,2183653900,2183655258,hradirector@ely.mn.us,High Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Dec,Low-Rent,121,120,120,111,0,111,92.5,9,120,106,95.48999786,215497,289494,100949,108763,0,0,238,289,11,38.58000183,28.35000038,98.11000061,10650,27,St. Louis,137,15300,1,1020
-91.851284,36.726053,1369,MO037,Housing Authority of the City of West Plains,4172565506,4172565176,wphaed@gmail.com,4172566663,4172565176,wphaed@gmail.com,High Performer,MEDIUM LOW (100-299),205,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),31-Dec,Combined,273,272,273,260,154,414,86.79000092,12,477,410,99.02999878,452154,533220,365919,354078,0,0,326,349,206,26.48999977,21.69000053,98.77999878,10134,29,Howell,91,90700,5,5036
-91.849778,45.397114,1827,WI245,Barron County Housing Authority,7155375344,7155373726,bcha@chibardun.net,7155375344,7155373726,bcha@chibardun.net,,,233,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Dec,Section 8,0,0,0,0,177,177,75.95999908,0,233,176,99.43000031,0,0,0,0,0,0,337,324,141,19.88999939,14.98999977,100,12555,55,Barron,5,400,5,5024
-91.845253,36.72828,1368,MO217,Howell County Public Housing Agency,4172566147,4172552967,tsanders@oaiwp.org,4172566147,4172552967,HowellCoPHA@oaiwp.org,,,690,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),30-Jun,Section 8,0,0,0,0,482,482,69.86000061,0,690,479,99.37000275,0,0,0,0,0,0,437,433,442,11.68000031,15.01000023,99.79000092,9060,29,Howell,91,90700,5,5007
-91.840126,33.944146,3530,AR042,Star City Housing Authority,8706284500,8706286254,ed-hasc@centurytel.net,8706284500,8706286254,ed-hasc@centurytel.net,Standard Performer,SMALL (50-99),55,SMALL (50-99),MEDIUM LOW (100-299),30-Jun,Combined,56,56,56,55,30,85,76.58000183,1,111,85,100,108558,130686,71407,62810,0,0,316,344,92,8.36999989,20.20000076,97.65000153,12594,5,Lincoln,79,960500,1,1018
-91.834617,36.374479,3345,AR074,Housing Authority of the City of Salem,8708953098,8708953268,sha@centurytel.net,8708953098,8708953268,sha@centurytel.net,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),31-Dec,Low-Rent,50,50,50,48,0,48,96,1,50,48,100,73565,87918,54999,52342,0,0,223,244,9,34.91999817,20.62999916,95.83000183,9636,5,Fulton,49,550200,6,6043
-91.831755,30.129427,1400,LA040,Housing Auth. of The Town of St. Martinville,3373946288,3373941002,hasm@bellsouth.net,3373946288,3373941002,hasm@bellsouth.net,High Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Mar,Low-Rent,124,124,124,113,0,113,91.12999725,11,124,113,100,194131,230282,126157,125970,0,0,236,263,87,20.78000069,14.28999996,98.23000336,10400,22,St. Martin,99,20600,2,2052
-91.827669,30.018251,1753,LA027,Housing Authority of New Iberia,3373645515,3373646937,hani_la@cox-internet.com,3183645515,3373646937,hani_la@cox-internet.com,Standard Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Mar,Low-Rent,200,200,200,153,0,153,76.5,28,200,151,98.69999695,421304,508613,259870,238840,0,0,371,366,177,10.11999989,12.43000031,100,9060,22,Iberia,45,30500,1,1016
-91.827582,30.122611,1399,LA173,St. Martinville City,3373942230,3373942244,,3373942230,3373942244,La173_sm@yahoo.com,,,50,SMALL (50-99),SMALL (50-99),31-Mar,Section 8,0,0,0,0,43,43,86,0,50,44,100,0,0,0,0,0,0,681,611,57,7.32000017,7.32000017,100,9624,22,St. Martin,99,20900,1,1000
-91.827067,30.210138,1401,LA084,Housing Authority of the Village of Parks,3378454003,3378454003,pha084@glacoxmail.com,3378454003,3378454003,pha084@glacoxmail.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,16,16,16,16,0,16,100,0,16,16,100,26116,32677,15028,14369,0,0,214,261,8,17.86000061,3.56999993,100,8438,22,St. Martin,99,20400,1,1079
-91.821039,30.004129,1752,LA189,Iberia Parish Government,3373694439,3373694462,stanleysmll@yahoo.com,3373694439,3373694462,sjsmall@iberiagov.net,,,229,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Dec,Section 8,0,0,0,0,140,140,61.13999939,0,229,134,95.70999908,0,0,0,0,0,0,534,507,232,1.97000003,5.40999985,100,9454,22,Iberia,45,31000,2,2026
-91.82089,31.771873,2010,LA222,Catahoula Parish Police Jury,3183894810,3183894815,doliver.lcaa@gmail.com,3183894810,,doliver.lcaa@gmail.com,,,66,SMALL (50-99),SMALL (50-99),31-Dec,Section 8,0,0,0,0,39,39,59.09000015,0,66,10,-4,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,22,Catahoula,25,100,2,2041
-91.813666,30.002945,1888,LA165,City of New Iberia,3373692350,3373692398,bgautreaux@cityofnewiberia.com,3373692350,,bgautreaux@cityofnewiberia.com,,,322,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),30-Sep,Section 8,0,0,0,0,222,222,68.94000244,0,322,229,100,0,0,0,0,0,0,506,554,282,9.06000042,13.94999981,99.55999756,9732,22,Iberia,45,31100,2,2070
-91.801275,33.637407,3560,AR210,Drew County Public Facilities Board,8703673973,8703672392,dcpfb@sbcglobal.net,8703673973,8703672392,dcpfb@sbcglobal.net,,,267,MEDIUM LOW (100-299),MEDIUM LOW (100-299),30-Sep,Section 8,0,0,0,0,259,259,97,0,267,262,100,0,0,0,0,0,0,403,380,205,12.89999962,19.14999962,99.62000275,10050,5,Drew,43,490300,5,5015
-91.79693,33.225145,3650,AR214,Ashley County Housing Authority,8708532587,8708535988,achousing@sbcglobal.net,8708532587,8708535988,achousing@sbcglobal.net,,,220,MEDIUM LOW (100-299),MEDIUM LOW (100-299),30-Jun,Section 8,0,0,0,0,206,206,93.63999939,0,220,193,93.69000244,0,0,0,0,0,0,343,337,169,9.34000015,23.10000038,100,10740,5,Ashley,3,960300,4,4028
-91.776328,43.301916,1432,IA054,Low Rent Housing Agency oF Decorah,5633828436,5633829854,olson@neicac.org,5633828436,5633829854,olson@neicac.org,,,86,SMALL (50-99),SMALL (50-99),31-Dec,Section 8,0,0,0,0,65,65,75.58000183,0,86,62,95.37999725,0,0,0,0,0,0,381,362,32,22,21,100,9288,19,Winneshiek,191,950300,4,4000
-91.765159,32.48109,948,LA105,Housing Authority of the Town of Rayville,3187285217,3187285235,ravilleha@bellsouth.net,3187285217,3187285235,ravilleha@bellsouth.net,High Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),30-Sep,Low-Rent,100,100,100,100,0,100,100,0,100,98,98,279903,303519,119362,116292,0,0,333,460,84,10.14000034,14.97999954,93.87999725,9222,22,Richland,83,970500,2,2047
-91.752257,37.954597,1397,MO149,Housing Authority of the City of Rolla,5733646460,5733647659,jmorrissey@rollahousingauthority.com,5733646460,,jmorrissey@rollahousingauthority.com,High Performer,MEDIUM LOW (100-299),160,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),31-Dec,Combined,150,150,150,149,122,271,87.41999817,1,310,284,100,261788,274090,180322,175317,0,0,364,354,178,17.04999924,22.21999931,100,9600,29,Phelps,161,890300,2,2054
-91.749408,34.777324,1874,AR041,Lonoke County Housing Authority,8705523554,8705523555,dgates@lonokepha.com,8705523554,8705523555,dgates@lonokepha.com,Standard Performer,MEDIUM LOW (100-299),243,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),30-Jun,Combined,122,121,121,115,226,341,93.68000031,2,364,338,99.12000275,282467,281903,136111,136078,0,0,419,402,259,15.84000015,21.37999916,99.41000366,10220,5,Lonoke,85,20400,3,3039
-91.743187,35.244313,1911,AR035,Searcy Housing Authority,5012688547,5012687320,dgatesSHA@gmail.com,5012688547,5012687320,dgatesSHA@gmail.com,Standard Performer,MEDIUM LOW (100-299),138,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Dec,Combined,148,148,148,141,114,255,89.16000366,3,286,255,100,283673,288511,180076,176955,0,0,333,313,188,11.73999977,27.32999992,100,9516,5,White,145,70900,5,5015
-91.736665,45.5041,1020,WI050,Rice Lake Housing Authority,7152343721,7152347549,rlphad@chibardun.net,7152343721,7152367549,rlphad@chibardun.net,High Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),30-Jun,Low-Rent,129,126,126,123,0,123,97.62000275,3,126,123,100,76303,86565,135864,121945,0,0,144,138,11,35.91999817,38.72999954,97.55999756,11400,55,Barron,5,600,2,2039
-91.729004,32.15471,1699,LA109,Housing Authority of the Town of Winnsboro,3184355426,3184353337,winnsborohousing@bellsouth.net,3184355426,3184353337,winnsborohousing@bellsouth.net,High Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),30-Sep,Low-Rent,150,150,150,145,0,145,96.66999817,5,150,145,100,305597,352084,195046,180984,0,0,288,296,171,8.93000031,11.60999966,97.23999786,9802,22,Franklin,41,950300,2,2052
-91.705433,32.164519,705,LA229,Franklin Parish Police Jury,3184359429,3184359420,trenahoneycutt@yahoo.com,3186495022,,trena@fppj.org,,,13,VERY SMALL (0-49),VERY SMALL (0-49),31-Dec,Section 8,0,0,0,0,10,10,76.91999817,0,13,19,100,0,0,0,0,0,0,776,477,19,11.63000011,11.63000011,100,9036,22,Franklin,41,950200,1,1166
-91.687588,44.054228,3641,MN006,"HRA of WINONA, MINNESOTA",5074543665,5074548173,lbedtka@winonahra.org,5074543665,5074548173,lbedtka@winonahra.org,High Performer,MEDIUM HIGH (300-999),165,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),31-Mar,Combined,300,300,300,296,120,416,89.45999908,4,465,410,98.55999756,372931,412831,430763,426652,0,0,316,334,378,12.48999977,20.22999954,97.80000305,11810,27,Winona,169,670300,3,3023
-91.670028,41.977947,1946,IA024,Cedar Rapids Housing Services,3192865872,3192865870,S.Buck@cedar-rapids.org,3192865192,3192865870,S.Buck@cedar-rapids.org,,,1265,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",30-Jun,Section 8,0,0,0,0,1107,1107,87.51000214,0,1265,1176,100,0,0,0,0,0,0,545,491,1388,6.0999999,18.70999908,98.98000336,9633,19,Linn,113,1900,3,3049
-91.669276,47.019887,3629,MN024,"HRA of TWO HARBORS, MINNESOTA",2188342728,2188347060,,2188342728,2188347060,bayview1@lakeconnections.net,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Sep,Low-Rent,60,57,58,57,0,57,100,0,57,57,100,42845,62417,60104,110637,0,0,151,328,0,55.74000168,29.51000023,94.73999786,15365,27,Lake,75,370400,3,3033
-91.664745,29.912712,1757,LA168,Jeanerette Public Housing Agency,3182764500,3182765023,embutts704@hotmail.com,3372764587,,embutts704@hotmail.com,,,41,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Section 8,0,0,0,0,33,33,80.48999786,0,41,31,93.94000244,0,0,0,0,0,0,380,418,59,4.67000008,1.87,100,11240,22,Iberia,45,30100,4,4011
-91.661763,44.569688,1772,WI066,Mondovi Housing Authority,7159264943,7159264943,mha@mondovihousing.com,7159264943,7159264943,mha@mondovihousing.com,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Dec,Low-Rent,26,26,26,25,0,25,96.15000153,1,26,25,100,15377,19177,22897,20726,0,0,128,128,0,84,16,100,14503,55,Buffalo,11,960200,1,1048
-91.657582,45.316265,2027,WI051,Chetek Housing Authority,7159243300,7159244886,chetekha@chibardun.net,7159243300,7159244886,chetekha@chibardun.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,30,30,30,30,0,30,100,0,30,30,100,11268,17028,29366,28311,0,0,113,126,0,84.84999847,15.14999962,96.66999817,14448,55,Barron,5,1002,4,4018
-91.637034,35.77716,3485,AR071,Housing Authority of the City of Batesville,8707939104,8706982102,bateshous@sbcglobal.net,8707939104,8706982102,bateshous@sbcglobal.net,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Sep,Low-Rent,64,64,64,64,0,64,100,0,64,64,100,69066,76601,81103,78243,0,0,196,202,0,87.5,11.10999966,98.44000244,15134,5,Independence,63,490300,2,2004
-91.636857,35.278223,1802,AR090,Housing Authority of the City of Judsonia,5017294091,5017291211,jha090ar@centurytel.net,5017294091,5017291211,jha090ar@centurytel.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Sep,Low-Rent,26,26,26,26,0,26,100,0,26,26,100,33576,42436,31660,31110,0,0,209,245,9,34.88000107,20.93000031,100,10971,5,White,145,70500,3,3042
-91.602642,38.006659,1573,MO206,Phelps County Public Housing Agency,5732654200,5732653550,lhollandsworth@meramecregion.org,5732654200,,bprigge@meramecregion.org,,,756,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),30-Jun,Section 8,0,0,0,0,740,740,97.88999939,0,756,689,93.11000061,0,0,0,0,0,0,466,465,625,9.19999981,20.44000053,98.40000153,9060,29,Phelps,161,890200,4,4023
-91.569127,43.086491,1608,IA130,Upper Explorerland Regional Housing Authority,5638647551,5638647535,lbrockway@uerpc.org,5638647551,,rhowe@uerpc.org,,,407,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),30-Jun,Section 8,0,0,0,0,390,390,95.81999969,0,407,389,99.73999786,0,0,0,0,0,0,389,389,208,21.80999947,21.04000092,97.16999817,9616,19,Allamakee,5,960500,3,3029
-91.561706,33.984066,3572,AR083,Housing Authority of the City of Gould,8702634616,8702634616,gouldha@centurytel.net,8702634616,,gouldha@centurytel.net,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,20,20,20,20,0,20,100,0,20,20,100,44853,52634,24305,23020,0,0,288,315,6,40.74000168,22.21999931,100,10320,5,Lincoln,79,960600,2,2299
-91.553675,36.495976,3505,AR086,Housing Authority of the City of Mammoth Spring,8706253911,8706257401,msha@centurytel.net,8706253911,8706257401,msha@centurytel.net,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,22,22,22,22,0,22,100,0,22,22,100,33765,44240,24313,23134,0,0,220,255,1,51.84999847,14.81000042,95.44999695,9726,5,Fulton,49,550100,5,5000
-91.547734,34.509606,1751,AR166,Stuttgart Housing Authority,8706733701,8706733050,stuttgartha@centurytel.net,8706733701,8706733050,stuttgartha@centurytel.net,,MEDIUM LOW (100-299),456,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),31-Dec,Combined,116,116,116,110,232,342,59.79000092,5,572,336,98.25,246828,279835,126782,128482,0,0,406,422,381,7.32000017,9.55000019,97.01999664,10177,5,Arkansas,1,480400,1,1046
-91.542642,31.721915,2009,LA076,Housing Authority of Ferriday,3187576531,3187574400,nengland@cpsbla.us,3187576531,3187574400,nengland@nexusla.net,Standard Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),31-Mar,Low-Rent,68,68,68,68,0,68,100,0,68,67,98.52999878,168012,173039,88703,82938,0,0,315,323,90,6.48999977,8.10999966,91.04000092,11505,22,Concordia,29,100,2,2051
-91.541322,37.646783,1574,MO052,Housing Authority of the City of Salem,5737296453,5737298411,k.gordon@salemha.com,5737296453,5737298411,k.gordon@salemha.com,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Sep,Low-Rent,90,90,90,89,0,89,98.88999939,0,90,89,100,104181,124878,102930,100089,0,0,194,213,19,48.84000015,14.72999954,100,11664,29,Dent,65,960300,1,1005
-91.529983,41.660199,1945,IA022,City of Iowa City Housing Authority,3198876065,3193565459,Steven-Rackis@Iowa-City.org,3198876065,3193565459,Steven-Rackis@Iowa-City.org,Standard Performer,SMALL (50-99),1298,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",30-Jun,Combined,81,81,81,74,1305,1379,99.98999786,6,1379,1356,98.33999634,208734,245116,106900,106741,0,0,556,536,1429,7.21999979,20.07999992,99.26000214,11687,19,Johnson,103,1600,2,2001
-91.504585,44.807977,1700,WI193,Eau Claire County Housing Authority,7158392889,7158315802,georgia.crownhart@co.eau-claire.wi.us,7158392889,7158315802,georgia.crownhart@co.eau-claire.wi.us,Standard Performer,VERY SMALL (0-49),221,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Dec,Combined,14,14,14,13,203,216,91.91000366,0,235,209,96.76000214,20008,36839,19883,24482,0,0,434,471,193,16.36000061,17.5,98.55999756,13308,55,Eau Claire,35,1101,1,1025
-91.498962,44.812212,1788,WI207,Eau Claire Housing Authority,7158394943,7158394939,Keith.Johnathan@eauclairewi.gov,7158394943,7158394939,Keith.Johnathan@eauclairewi.gov,High Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Dec,Low-Rent,111,111,111,104,0,104,93.69000244,7,111,104,100,201854,259793,157676,157638,0,0,288,338,277,1.65999997,8.06000042,94.23000336,15938,55,Eau Claire,35,1101,1,1030
-91.492651,32.456189,1665,LA114,Housing Authority of the Town of Delhi,3188786554,3188786552,delhiha@bellsouth.net,3188786554,,delhiha@bellsouth.net,,,40,VERY SMALL (0-49),VERY SMALL (0-49),31-Dec,Section 8,0,0,0,0,27,27,67.5,0,40,19,70.37000275,0,0,0,0,0,0,258,339,15,21.04999924,21.04999924,100,9072,22,Richland,83,970100,3,3010
-91.490678,46.014496,1346,WI222,Sawyer County Housing Authority,7156344280,7156344280,schous@cheqnet.net,7156344280,7156344280,schous@cheqnet.net,,,197,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Dec,Section 8,0,0,0,0,163,163,82.73999786,0,197,177,100,0,0,0,0,0,0,437,395,115,14.23999977,22.85000038,94.91999817,11796,55,Sawyer,113,100300,1,1036
-91.486778,39.308956,3595,MO179,Housing Authority of the City of Vandalia,5735943712,5735942861,vha179@windstream.net,5735943712,5735942861,vha179@windstream.net,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),31-Dec,Low-Rent,78,78,78,77,0,77,98.72000122,0,78,77,100,130206,135399,102172,98411,0,0,251,260,43,17.12000084,26.70999908,92.20999908,14868,29,Audrain,7,950100,1,1034
-91.464994,31.575329,2055,LA159,Concordia Parish Police Jury,3183365953,3183369915,kaybaker@bellsouth.net,3184672345,3184675678,kaybaker@bellsouth.net,,,54,SMALL (50-99),SMALL (50-99),31-Dec,Section 8,0,0,0,0,30,30,55.54999924,0,54,31,100,0,0,0,0,0,0,377,344,22,11.85999966,23.72999954,100,9036,22,Concordia,29,400,1,1014
-91.457136,34.780583,2046,AR135,DeValls Bluff Housing Authority,8709982812,8709982812,de003@centurytel.net,8709982812,8709982812,de003@centurytel.net,,,54,SMALL (50-99),SMALL (50-99),31-Dec,Section 8,0,0,0,0,36,36,66.66999817,0,54,37,100,0,0,0,0,0,0,394,362,41,7.23000002,24.10000038,100,9768,5,Prairie,117,460300,2,2079
-91.447976,44.807413,1967,WI033,Altoona Housing Authority,7158341842,7158341842,aha2404@yahoo.com,7158392889,7158315802,georgia.crownhart@co.eau-claire.wi.us,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,36,36,36,34,0,34,94.44999695,2,36,34,100,12391,27029,34495,34486,0,0,115,142,16,35.70999908,14.28999996,100,15373,55,Eau Claire,35,400,1,1046
-91.440341,35.700169,3270,AR089,Housing Authority of the City of Newark,8707993339,8707993339,newarkha@att.net,8707993339,8707993339,newarkha@att.net,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Dec,Low-Rent,26,26,26,26,0,26,100,0,26,26,100,33142,35907,28577,25203,0,0,198,196,6,43.24000168,24.31999969,100,11444,5,Independence,63,490400,2,2045
-91.434899,30.692998,1722,LA205,New Roads City,2252058012,2256385375,hanrt@bellsouth.net,2252058012,2256385375,hanrt@bellsouth.net,,,49,VERY SMALL (0-49),VERY SMALL (0-49),31-Dec,Section 8,0,0,0,0,32,32,65.30000305,0,49,32,100,0,0,0,0,0,0,412,589,41,11.63000011,12.78999996,100,12463,22,Pointe Coupee,77,952300,1,1017
-91.43067,30.703579,1723,LA113,Housing Authority of the Town of New Roads,2256388940,2256385375,hanrt@bellsouth.net,2256388940,2256385375,hanrt@bellsouth.net,Standard Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Jun,Low-Rent,60,60,60,60,0,60,100,0,60,57,95,157623,107782,81474,74920,0,0,332,277,50,13.73999977,18.31999969,92.98000336,10824,22,Pointe Coupee,77,951900,2,2017
-91.42165,41.48502,1806,IA006,Lone Tree Housing Commission,3196294689,3196295307,lthc319@aol.com,3196294689,,Janice482@aol.com,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,20,19,20,19,0,19,100,0,19,19,100,10699,18874,16857,16853,0,0,121,157,0,54.54999924,27.27000046,100,20305,19,Johnson,103,10500,4,4022
-91.407138,39.913641,1715,IL016,Quincy Housing Authority,2172220720,2172220865,qcyhous@adams.net,2172220720,2172220865,qcyhous@adams.net,Standard Performer,MEDIUM HIGH (300-999),220,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),31-Dec,Combined,414,409,410,396,126,522,82.98999786,13,629,590,100,705515,799306,637439,629164,0,0,411,404,469,13.36999989,13.98999977,99.15000153,9522,17,Adams,1,800,2,2074
-91.396487,44.940007,1769,WI248,Chippewa County Housing Authority,7157267933,7157267936,,7157267935,7157267936,rrosenow@co.chippewa.wi.us,,,404,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),31-Mar,Section 8,0,0,0,0,382,382,94.55999756,0,404,365,95.55000305,0,0,0,0,0,0,504,467,207,18.78000069,23.92000008,99.44999695,12287,55,Chippewa,17,10300,1,1003
-91.396352,39.715191,3065,MO129,Housing Authority of the City of Hannibal,5732217575,5732218408,mike@hannibalhousing.net,5732217575,5732218408,mike@hannibalhousing.net,High Performer,MEDIUM LOW (100-299),168,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),30-Jun,Combined,256,249,253,231,129,360,86.33000183,13,417,359,99.72000122,457862,513277,344335,328654,0,0,354,362,361,9.43000031,15.97000027,98.33000183,9242,29,Marion,127,960400,2,2039
-91.392634,33.613721,3658,AR053,Housing Authority of the City of McGehee,8702223732,8702223701,kennygober@hotmail.com,8702223732,8702223701,kennygober@hotmail.com,Standard Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Sep,Low-Rent,58,58,58,50,0,50,86.19999695,4,58,49,98,190618,175414,66402,65243,0,0,428,365,51,7.82999992,7.82999992,97.95999908,8796,5,Desha,41,950400,3,3025
